Id,Address,Latitude,Longitude,Time,Deaths_and_Injuries,Vehicles
6456,臺南市仁德區中山路前0.0公尺,22.97048329240 ,120.26163989806 ,106年04月14日 17時55分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;普通重型-機車
6457,臺南市永康區中正北路,23.04397051078 ,120.25949551078 ,106年04月14日 18時05分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6458,臺南市西港區西港區里(南47線)龍營高幹52前路口(肇事逃逸),-1.00000000000 ,-1.00000000000 ,106年04月14日 18時20分00秒,死亡0;受傷1,普通重型-機車
6459,臺南市新化區知義里中興路377號前0.0公尺,23.02701443794 ,120.32469706299 ,106年04月14日 18時35分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6460,臺南市中西區衛民街,22.99355100000 ,120.20701725000 ,106年04月14日 18時55分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人
6461,臺南市玉井區臺20 33公里700.0公尺處東向外側,23.12028926008 ,120.46252226205 ,106年04月14日 19時10分00秒,死亡0;受傷1,腳踏自行車-慢車;普通重型-機車
6462,臺南市永康區中華里華興街41號前0.0公尺,23.00074947071 ,120.23906875146 ,106年04月14日 19時55分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6463,臺南市永康區高速公路便道永康21區1432號路燈前,23.02598000000 ,120.25705000000 ,106年04月14日 20時00分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6464,臺南市安南區安和路六段49號前0.0公尺,23.07164286927 ,120.21500975685 ,106年04月14日 20時27分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6465,臺南市東區裕豐街,22.98785603744 ,120.22728225702 ,106年04月14日 20時34分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6466,臺南市善化區坐駕里自強路,23.12881249143 ,120.29773751632 ,106年04月14日 20時50分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6467,臺南市麻豆區穀興里光復路62號前0.0公尺,23.18454347822 ,120.24715933236 ,106年04月14日 21時00分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人
6468,臺南市安南區台江大道二段,23.05690395025 ,120.20953822869 ,106年04月14日 21時10分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6469,臺南市麻豆區南57 1公里700.0公尺處南向中線,23.20308958507 ,120.24009763195 ,106年04月14日 21時45分00秒,死亡0;受傷1,普通重型-機車
6470,臺南市東區東和路112號前0.0公尺,22.99848249654 ,120.22665769900 ,106年04月14日 21時52分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6471,臺南市新化區中山路291號前0.0公尺,23.03586050346 ,120.30710853136 ,106年04月14日 22時05分00秒,死亡0;受傷3,普通重型-機車;行人-人;乘客-人
6472,臺南市北區和緯路三段360號前0.0公尺,23.00975744215 ,120.19470736373 ,106年04月14日 22時30分00秒,死亡0;受傷2,普通重型-機車;乘客-人
6473,臺南市安南區開安路,23.04795227170 ,120.22357545564 ,106年04月14日 22時31分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6474,臺南市新市區南135線洲後幹左之17電信桿,23.07789878045 ,120.29151390966 ,106年04月14日 23時36分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6475,臺南市北區南園街127巷106弄72號前0.0公尺,23.00911605687 ,120.22905298840 ,106年04月14日 23時40分00秒,死亡0;受傷1,普通重型-機車
6476,臺南市善化區南科北路前0.0公尺,23.11251336992 ,120.27602230346 ,106年04月15日 01時45分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用)
6477,臺南市中西區中華西路二段,22.99160926340 ,120.18702365407 ,106年04月15日 04時13分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6478,臺南市北區西門路四段前0.0公尺,23.01540657656 ,120.21012829154 ,106年04月15日 06時40分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6479,臺南市歸仁區中正北路一段146號前0.0公尺,22.97051566250 ,120.29514753082 ,106年04月15日 07時04分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6480,臺南市新市區港墘里自由街,23.07733981959 ,120.30064274213 ,106年04月15日 07時49分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6481,臺南市歸仁區七甲里中正北路二段75巷前0.0公尺,22.98039300000 ,120.29331600000 ,106年04月15日 07時55分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6482,臺南市新市區西拉雅大道,23.10282249753 ,120.28271498841 ,106年04月15日 08時19分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6483,臺南市安南區安生街,23.04488805547 ,120.21632683359 ,106年04月15日 08時21分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6484,臺南市東區莊敬路,22.99857300000 ,120.23329050000 ,106年04月15日 08時42分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6485,臺南市東區衛國街,22.98675059280 ,120.22211847142 ,106年04月15日 09時00分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6486,臺南市北區長榮路,22.99947000000 ,120.20301000000 ,106年04月15日 09時17分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6487,臺南市中西區南門路,22.98407751411 ,120.20398205932 ,106年04月15日 09時20分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6488,臺南市永康區正強里中山南路471巷前0.0公尺,23.02950000000 ,120.25068000000 ,106年04月15日 09時30分00秒,死亡0;受傷1,普通輕型-機車;自用-小客車
6489,臺南市下營區賀建里(紅洲高幹10左14)附近路口,23.25271000000 ,120.28531000000 ,106年04月15日 09時48分00秒,死亡0;受傷2,自用-小客車;救護車-特種車;乘客-人;乘客-人
6490,臺南市北區海安路三段,23.00251001454 ,120.19952159966 ,106年04月15日 10時09分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6491,臺南市新化區知義里復興路25號前0.0公尺,23.02559457285 ,120.31306777893 ,106年04月15日 10時30分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6492,臺南市仁德區仁義里正義路,22.97228491530 ,120.25686296398 ,106年04月15日 10時32分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6493,臺南市新市區臺1線與南140線路口,23.09728336680 ,120.31993320369 ,106年04月15日 10時59分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6494,臺南市永康區建國里復興路,22.99857667273 ,120.24655710909 ,106年04月15日 11時24分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6495,臺南市安平區永華六街前0.0公尺,22.99389707501 ,120.17700391796 ,106年04月15日 11時30分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6496,臺南市安定區曾文溪旁道路64-2-5號路燈處,23.12176000000 ,120.23727000000 ,106年04月15日 11時48分00秒,死亡0;受傷1,普通重型-機車
6497,臺南市西港區路燈編號0094號桿前四岔路口,23.12282000000 ,120.20354000000 ,106年04月15日 11時50分00秒,死亡0;受傷1,普通重型-機車
6498,臺南市東區崇德六街,22.97608305301 ,120.22770695728 ,106年04月15日 12時00分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6499,臺南市安定區中崙1-5號東側路口,23.07953000000 ,120.20984000000 ,106年04月15日 12時25分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人
6500,臺南市中西區和意路,22.98841269174 ,120.19890307127 ,106年04月15日 12時34分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6501,臺南市東區裕農路,22.98853350000 ,120.23381025000 ,106年04月15日 12時40分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6502,臺南市北區公園路526號前0.0公尺,23.00664064585 ,120.21014721386 ,106年04月15日 12時48分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6503,臺南市永康區東橋里中山南路363號前0.0公尺,23.02083567898 ,120.24602913213 ,106年04月15日 13時00分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6504,臺南市中西區健康路一段50巷前0.0公尺,22.98174567222 ,120.21033292651 ,106年04月15日 13時24分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6505,臺南市北區文成一路,23.01394549221 ,120.20516426835 ,106年04月15日 13時25分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
6506,臺南市安南區海佃路一段372巷前0.0公尺,23.02801200000 ,120.19187025000 ,106年04月15日 13時56分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6507,臺南市東區中華東路二段236號前0.0公尺,22.98194490703 ,120.23002725755 ,106年04月15日 14時08分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6508,臺南市佳里區安西里公園路,23.15966026026 ,120.17258348373 ,106年04月15日 14時45分00秒,死亡0;受傷2,電動自行車-慢車;普通重型-機車
6509,臺南市南區萬年一街,22.92819122282 ,120.18743927772 ,106年04月15日 15時35分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6510,臺南市永康區正強里正義街,23.02950000000 ,120.25068000000 ,106年04月15日 16時10分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6511,臺南市中西區廣慈街,22.99672884133 ,120.20698110291 ,106年04月15日 16時48分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6512,臺南市中西區樹林街二段62號前0.0公尺,22.98624745268 ,120.20944899709 ,106年04月15日 16時55分00秒,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車
6513,臺南市中西區湖美街138巷1號前0.0公尺,23.00476391035 ,120.18001879240 ,106年04月15日 17時05分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6514,臺南市東區文化六街,22.97474051483 ,120.23226453770 ,106年04月15日 17時15分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6515,臺南市安平區永華路二段133號前0.0公尺,22.98935669664 ,120.18395462170 ,106年04月15日 17時20分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6516,臺南市歸仁區仁愛南街,22.96165059509 ,120.30049828037 ,106年04月15日 17時28分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6517,臺南市佳里區建南街與建中街路口,23.15837683414 ,120.17608173082 ,106年04月15日 17時30分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6518,臺南市新市區新和里富強路前0.0公尺,23.07121717631 ,120.28917303252 ,106年04月15日 18時45分00秒,死亡0;受傷1,普通重型-機車
6519,臺南市安南區安吉路一段679-3號前0.0公尺,23.05295402776 ,120.18978836704 ,106年04月15日 19時15分00秒,死亡0;受傷2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
6520,臺南市永康區勝利里勝學路15號前0.0公尺,23.00103752262 ,120.23094653941 ,106年04月15日 21時10分00秒,死亡0;受傷3,腳踏自行車-慢車;普通重型-機車;乘客-人
6521,臺南市永康區大同街,23.02245966886 ,120.26280324143 ,106年04月15日 22時20分00秒,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人
6522,臺南市永康區富強路一段98巷前0.0公尺,23.01459042399 ,120.27401120676 ,106年04月15日 22時31分00秒,死亡0;受傷1,自用-小客車
6523,臺南市下營區174縣道與台19甲線,23.24176200000 ,120.27425869742 ,106年04月16日 00時05分00秒,死亡0;受傷1,自用-小客車
6524,臺南市安南區台江大道四段,23.06242268367 ,120.15791374260 ,106年04月16日 05時29分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6525,臺南市新化區八德安樂園出入口,23.05869158562 ,120.30167443393 ,106年04月16日 06時40分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6526,臺南市安南區四草大道,23.02876623062 ,120.13298945564 ,106年04月16日 09時35分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6527,臺南市學甲區宅港橋北端防汛專用道路口,23.23045000000 ,120.18262000000 ,106年04月16日 09時46分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6528,臺南市東區崇道路,22.97213229682 ,120.22772879848 ,106年04月16日 09時49分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6529,臺南市麻豆區油車里新生北路1號前0.0公尺,23.18652086243 ,120.24091042206 ,106年04月16日 10時32分00秒,死亡0;受傷1,普通重型-機車
6530,臺南市安南區九份子大道前0.0公尺,23.04698000000 ,120.18477000000 ,106年04月16日 10時50分00秒,死亡0;受傷1,自用-小客車;自用-小客車
6531,臺南市北區小東路307巷前0.0公尺,22.99970339117 ,120.23111700000 ,106年04月16日 11時10分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人
6532,臺南市安南區同安路390號前0.0公尺,23.04395744379 ,120.19327239232 ,106年04月16日 11時30分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6533,臺南市東區中華東路一段218號前0.0公尺,22.99295742937 ,120.23398734191 ,106年04月16日 11時45分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6534,臺南市東區裕農路621巷前0.0公尺,22.99158900000 ,120.23450296704 ,106年04月16日 12時00分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6535,臺南市中西區中正路前0.0公尺,22.99429685263 ,120.19234707132 ,106年04月16日 12時10分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6536,臺南市永康區大橋里大橋二街206號前0.0公尺,23.02117231326 ,120.23106869515 ,106年04月16日 12時20分00秒,死亡0;受傷2,普通重型-機車;普通輕型-機車
6537,臺南市南區新建路16巷前0.0公尺,22.97090700000 ,120.18487050000 ,106年04月16日 12時30分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6538,臺南市北區西門路四段113號前0.0公尺,23.00855813795 ,120.20723023132 ,106年04月16日 12時34分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
6539,臺南市永康區尚頂路308-2號前0.0公尺,23.03114486410 ,120.22658593674 ,106年04月16日 12時41分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6540,臺南市中西區郡緯街前0.0公尺,22.99830862155 ,120.20151873087 ,106年04月16日 13時20分00秒,死亡0;受傷2,大型重型2(250-550C.C.)-機車;普通重型-機車
6541,臺南市北區北安路一段,23.01855105449 ,120.20743593189 ,106年04月16日 13時28分00秒,死亡0;受傷1,自用-小客車;自用-小客車
6542,臺南市永康區安康里中山南路,23.01340004386 ,120.23042994893 ,106年04月16日 13時35分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人
6543,臺南市七股區176線公路6.5公里處,23.14077144964 ,120.13907293116 ,106年04月16日 14時30分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6544,臺南市新市區南科三路前0.0公尺,23.09988767253 ,120.28722961098 ,106年04月16日 15時05分00秒,死亡0;受傷1,普通重型-機車
6545,臺南市東區大學路18巷前0.0公尺,22.99472311548 ,120.22089716041 ,106年04月16日 15時27分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
6546,臺南市六甲區中社里林鳳營陸橋西側路口,23.23845886896 ,120.32055696733 ,106年04月16日 16時00分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6547,臺南市佳里區延平路與興中街口,23.15952900000 ,120.17851650000 ,106年04月16日 16時10分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人
6548,臺南市後壁區臺一線與南82線,23.37468629035 ,120.31582468494 ,106年04月16日 16時12分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6549,臺南市下營區南57 300.0公尺處北向一般,23.23580000000 ,120.26436000000 ,106年04月16日 16時34分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6550,臺南市佳里區南24線公路7.8公里處四岔路口,23.16550000000 ,120.17683000000 ,106年04月16日 16時40分00秒,死亡0;受傷1,普通重型-機車
6551,臺南市中西區海安路一段18號前0.0公尺,22.98803265890 ,120.19496733626 ,106年04月16日 16時50分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6552,臺南市新市區新和里民生路,23.07894419423 ,120.29017540111 ,106年04月16日 16時50分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
6553,臺南市仁德區文華路,22.94570000000 ,120.25073000000 ,106年04月16日 17時53分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人
6554,臺南市北區公園南路360號前0.0公尺,23.00304076049 ,120.20235605912 ,106年04月16日 18時05分00秒,死亡0;受傷2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
6555,臺南市七股區173線南吉高幹106電桿前東向車道,23.14060000000 ,120.13896000000 ,106年04月16日 19時35分00秒,死亡0;受傷3,普通重型-機車;行人-人;乘客-人;乘客-人
6556,臺南市永康區崑山里崑大路205號前0.0公尺,22.99846762003 ,120.25172512462 ,106年04月16日 20時30分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6557,臺南市南區金華路一段95巷前0.0公尺,22.96326569885 ,120.18872616317 ,106年04月16日 21時10分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6558,臺南市安南區公學路二段,23.07388668839 ,120.19822615777 ,106年04月16日 21時33分00秒,死亡0;受傷1,普通輕型-機車;普通重型-機車
6559,臺南市中西區正興街,22.99434182236 ,120.19734006909 ,106年04月17日 02時09分00秒,死亡0;受傷1,計程車-小客車;自用-小客車
6560,臺南市新化區那拔29-13號前,23.03816000000 ,120.31094000000 ,106年04月17日 06時40分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6561,臺南市安南區安中路五段410號前0.0公尺,23.05971866363 ,120.14574929102 ,106年04月17日 07時04分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6562,臺南市永康區成功路,23.00873838093 ,120.23850719072 ,106年04月17日 07時15分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;腳踏自行車-慢車
6563,臺南市安南區安中路一段398號前0.0公尺,23.03856611824 ,120.20322434416 ,106年04月17日 07時20分00秒,死亡0;受傷3,自用-小客車;普通重型-機車;乘客-人;乘客-人
6564,臺南市新市區社內里新港社大道前0.0公尺,23.07982670762 ,120.27646618041 ,106年04月17日 07時30分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6565,臺南市學甲區成功路48號前,23.23382941687 ,120.18114679338 ,106年04月17日 07時35分00秒,死亡0;受傷1,普通重型-機車;電動自行車-慢車
6566,臺南市永康區勝利里中華路283號前0.0公尺,23.00702375936 ,120.23479316014 ,106年04月17日 07時50分00秒,死亡0;受傷1,租賃車-小客車;普通重型-機車
6567,臺南市柳營區柳營567-17號旁,23.27998165347 ,120.31051323337 ,106年04月17日 08時00分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
6568,臺南市南化區臺20 49公里100.0公尺處東向外側,23.07959974046 ,120.48955259680 ,106年04月17日 08時06分00秒,死亡0;受傷1,自用-小客車;乘客-人
6569,臺南市新化區豐榮里信義路500號前0.0公尺,23.03541837108 ,120.30101812866 ,106年04月17日 08時20分00秒,死亡0;受傷1,自用-小客車;行人-人
6570,臺南市麻豆區東角里興中路177號前0.0公尺,23.18373947100 ,120.25418850000 ,106年04月17日 09時46分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6571,臺南市永康區崑大路,22.99788238524 ,120.25796411069 ,106年04月17日 10時37分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6572,臺南市北區臨安路,22.99947000000 ,120.20301000000 ,106年04月17日 10時48分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6573,臺南市北區東豐路305巷前0.0公尺,23.00355288861 ,120.22379923608 ,106年04月17日 11時10分00秒,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
6574,臺南市永康區甲頂里小北路1號前0.0公尺,23.02032043779 ,120.21410700000 ,106年04月17日 11時40分00秒,死亡0;受傷1,租賃車-小客車;普通重型-機車
6575,臺南市北區開元路6巷前0.0公尺,23.00524212430 ,120.21548787057 ,106年04月17日 11時55分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6576,臺南市安平區永華六街,22.99389707501 ,120.17700391796 ,106年04月17日 12時20分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6577,臺南市安南區安和路一段459巷前0.0公尺,23.03625117077 ,120.21252680511 ,106年04月17日 12時20分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6578,臺南市北區西門路三段266號前0.0公尺,23.00443832861 ,120.20489038649 ,106年04月17日 12時30分00秒,死亡0;受傷1,腳踏自行車-慢車;普通重型-機車
6579,臺南市中西區正興街,22.99434182236 ,120.19734006909 ,106年04月17日 13時17分00秒,死亡0;受傷2,行人-人;普通輕型-機車
6580,臺南市永康區甲頂里中正南路69-1號前0.0公尺,23.02121761810 ,120.21618019649 ,106年04月17日 13時24分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6581,臺南市安南區怡安路二段,23.04418791391 ,120.19758338740 ,106年04月17日 13時43分00秒,死亡0;受傷2,普通輕型-機車;普通重型-機車
6582,臺南市麻豆區173 2公里100.0公尺處南向外側,23.17531255477 ,120.24678572297 ,106年04月17日 13時47分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6583,臺南市中西區濟生街,22.99778520012 ,120.19115294938 ,106年04月17日 14時21分00秒,死亡0;受傷1,普通輕型-機車;普通重型-機車
6584,臺南市新化區臺39 1公里780.0公尺處北向中外,23.03816000000 ,120.31094000000 ,106年04月17日 14時38分00秒,死亡0;受傷2,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用)
6585,臺南市永康區小東路與忠勇街口,22.99852800000 ,120.23808750000 ,106年04月17日 15時05分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人
6586,臺南市永康區埔園里埔園街,23.03396113061 ,120.25625642511 ,106年04月17日 15時15分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6587,臺南市中西區府前一街,22.99487896717 ,120.18797261313 ,106年04月17日 15時29分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6588,臺南市永康區鹽洲里國聖街,23.03589933229 ,120.22797666643 ,106年04月17日 15時45分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6589,臺南市中西區民族路三段,22.99754417479 ,120.19988495599 ,106年04月17日 16時33分00秒,死亡0;受傷1,計程車-小客車;普通重型-機車
6590,臺南市麻豆區巷口里興國路29-1號前0.0公尺,23.17866000000 ,120.25028000000 ,106年04月17日 16時58分00秒,死亡0;受傷2,普通重型-機車;行人-人
6591,臺南市安南區城北路,23.08079677422 ,120.13076407526 ,106年04月17日 17時04分00秒,死亡0;受傷2,自用-小客車;自用-小客車
6592,臺南市永康區鹽行里中正南路前0.0公尺,23.03458238481 ,120.22976885274 ,106年04月17日 17時05分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6593,臺南市佳里區忠孝路與佳西路路口,23.16948300000 ,120.17046600000 ,106年04月17日 17時06分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人
6594,臺南市北區林森路三段,23.00059848245 ,120.22457924861 ,106年04月17日 17時40分00秒,死亡0;受傷1,普通重型-機車;電動輔助自行車-慢車
6595,臺南市安南區府安路四段58號前0.0公尺,23.02513927062 ,120.21230437025 ,106年04月17日 17時55分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6596,臺南市佳里區佳化里19-20號前,23.18700000000 ,120.19304000000 ,106年04月17日 18時20分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6597,臺南市北區大興街376巷前0.0公尺,23.01019393171 ,120.18304312269 ,106年04月17日 18時25分00秒,死亡0;受傷1,自用-小客車;普通輕型-機車
6598,臺南市安定區南134線,23.09885991149 ,120.22324355620 ,106年04月17日 18時27分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6599,臺南市下營區174線與中山路口,23.23426500000 ,120.22861950000 ,106年04月17日 18時32分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6600,臺南市中西區永華路一段240號前0.0公尺,22.98841696477 ,120.19072476909 ,106年04月17日 20時25分00秒,死亡0;受傷1,普通重型-機車;計程車-小客車
6601,臺南市白河區222-1號,23.35150000000 ,120.41562000000 ,106年04月17日 21時29分00秒,死亡0;受傷1,普通重型-機車
6602,臺南市東區仁和路57-5號前0.0公尺,22.97547677852 ,120.23077654469 ,106年04月17日 21時31分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6603,臺南市北區長榮路四段,23.00248539343 ,120.22247638204 ,106年04月17日 22時20分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6604,臺南市中西區建安街,22.98769405703 ,120.19536913121 ,106年04月17日 22時30分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
6605,臺南市北區北忠街,23.00021156751 ,120.20692464802 ,106年04月17日 23時12分00秒,死亡0;受傷2,普通重型-機車;大型重型1(550C.C.以上)-機車;普通重型-機車
6606,臺南市佳里區新生路與公園路口,23.15952000000 ,120.17237850000 ,106年04月18日 06時54分00秒,死亡0;受傷1,自用-小客車;普通輕型-機車
6607,臺南市北區民德路93號前0.0公尺,23.00572121175 ,120.20238073951 ,106年04月18日 06時55分00秒,死亡0;受傷1,自用-小客車;普通重型-機車;乘客-人
6608,臺南市學甲區華宗路與自強路路口,23.22861300000 ,120.18292650000 ,106年04月18日 07時02分00秒,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車
6609,臺南市西港區173 7公里600.0公尺處西向路肩,23.12282000000 ,120.20354000000 ,106年04月18日 07時05分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6610,臺南市安南區安中路一段872號前0.0公尺,23.04412422038 ,120.19378122760 ,106年04月18日 07時41分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6611,臺南市永康區國民路,23.02172545521 ,120.26436676580 ,106年04月18日 07時50分00秒,死亡0;受傷1,普通重型-機車
6612,臺南市永康區神洲里忠孝路76巷49弄前0.0公尺,23.00440906170 ,120.24136153451 ,106年04月18日 08時20分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6613,臺南市中西區樹林街,22.98587000000 ,120.20443000000 ,106年04月18日 09時03分00秒,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車
6614,臺南市麻豆區穀興里光復路97號前0.0公尺,23.18447953621 ,120.24625869317 ,106年04月18日 09時20分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6615,臺南市南區金華路一段300號前0.0公尺,22.96852878934 ,120.19032818694 ,106年04月18日 09時25分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6616,臺南市永康區五王里中山南路,23.01523312781 ,120.23540578570 ,106年04月18日 10時05分00秒,死亡0;受傷1,普通重型-機車;計程車-小客車
6617,臺南市安南區長溪路二段,23.05132771271 ,120.20273532676 ,106年04月18日 10時33分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6618,臺南市新化區中正路591號前0.0公尺,23.03902769609 ,120.30692142784 ,106年04月18日 10時37分00秒,死亡0;受傷1,自用-小客車;自用-小客車
6619,臺南市善化區光復路與陽明路142巷口,23.13575849031 ,120.28075572371 ,106年04月18日 10時40分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小客車
6620,臺南市西港區南45線公路2.7公里處路口,23.13437803523 ,120.23101258881 ,106年04月18日 10時50分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6621,臺南市永康區中正南路285號前0.0公尺,23.03515932427 ,120.23013388231 ,106年04月18日 11時15分00秒,死亡0;受傷1,自用-小客車;行人-人;自用-小貨車(含客、貨兩用)
6622,臺南市中西區健康路一段342號前0.0公尺,22.98146048658 ,120.20082750000 ,106年04月18日 11時30分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6623,臺南市中西區中正路,22.99429685263 ,120.19234707132 ,106年04月18日 11時57分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6624,臺南市善化區臺1 312公里300.0公尺處北向路口,23.12524986906 ,120.31873485184 ,106年04月18日 11時59分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
