Id,Address,Latitude,Longitude,Time
167,臺南市中西區民權路一段153號,22.99108304135 ,120.20841969219 ,106/08/10 10:38
168,臺南市中西區府前路1段49巷34號,22.98823192700 ,120.21003148197 ,106/08/04 06:40
169,臺南市安南區長安里長溪路三段405巷1號前,23.06805688759 ,120.19610523925 ,106/08/30 17:00
170,臺南市安南區海佃路三段203-2號前,23.05082671773 ,120.18073571328 ,106/08/17 08:35
171,臺南市安南區本原街三段菜市場管理室外道路,23.05191949750 ,120.17396387337 ,106/08/12 10:23
172,臺南市安南區州南六街與州南三街口,23.04698000000 ,120.18477000000 ,106/08/01 21:10
173,臺南市北區北門路2段、和緯路1段路口,23.00959057147 ,120.21436928865 ,106/08/15 16:00
174,臺南市北區北園街80巷59號,23.01255067055 ,120.22374778129 ,106/08/23 23:00
175,臺南市北區前鋒路與東豐路口旁之人行道上,23.00368500000 ,120.21500700000 ,106/08/21 07:00
176,臺南市北區前鋒路308號騎樓,23.00478136580 ,120.21553358841 ,106/08/12 18:00
177,臺南市北區勝利路138號,23.00220863336 ,120.21908980351 ,106/08/10 18:30
178,臺南市臺南市南區新建路19巷,22.97238300000 ,120.18623621207 ,106/08/04 16:00
179,臺南市南區大德街173號46號對面人行道,22.98564898973 ,120.19532435582 ,106/08/03 07:00
180,臺南市南區新興路342號前,22.96104000000 ,120.18890000000 ,106/08/01 01:30
181,臺南市南區中華南路二段400巷3弄後方車棚,22.96234350000 ,120.18437325000 ,106/08/05 23:00
182,臺南市新市區永就里永就42-9號,23.06368342994 ,120.30191179252 ,106/08/31 07:00
183,臺南市新市區新和里延平街8號之3前,23.06871475079 ,120.29157835068 ,106/08/18 10:20
184,臺南市善化區東關里中山路377號公有市場地下室停車場地下一樓,23.13222949625 ,120.29164524271 ,106/08/04 12:28
185,臺南市歸仁區武當路,22.92708358414 ,120.28318810023 ,106/08/16 12:30
186,臺南市歸仁區武東里歸仁十路旁人行道停車格,22.92548084859 ,120.28241066349 ,106/08/07 17:40
187,臺南市仁德區一甲里中正路三段162巷38號前樓,22.97535126089 ,120.25442549126 ,106/08/04 07:23
188,臺南市仁德區仁義里14鄰義林路200巷56弄7號,22.97150364003 ,120.26573110950 ,106/08/20 03:30
189,臺南市仁德區新田二街118巷7號旁,22.95834622676 ,120.26790595115 ,106/08/07 13:00
190,臺南市仁德區仁德里文山路188號前。,22.97561054178 ,120.24627689731 ,106/08/01 07:40
191,臺南市關廟區關廟里中山路2段168號,22.96038909966 ,120.32518409853 ,106/08/11 10:00
192,臺南市關廟區南花里中山路二段200巷15號,22.96060738939 ,120.32419470798 ,106/08/06 08:15
193,臺南市仁德區成功里成功一街9號,22.96123976381 ,120.22517664308 ,106/08/04 05:05
194,臺南市仁德區成功里031鄰成功一街9號,22.96066069387 ,120.22509883334 ,106/07/31 23:40
195,臺南市仁德區仁德火車站前,22.92363998370 ,120.24058002467 ,106/08/01 18:00
196,臺南市仁德區保安里023鄰保學路1-1號,22.91969157285 ,120.23504773689 ,106/07/31 19:00
197,臺南市歸仁區文化里文化北街116號,22.97245227206 ,120.29127392491 ,106/08/12 06:00
198,臺南市歸仁區看東里成功六街116巷17弄口,22.96312650000 ,120.30223950000 ,106/08/06 21:35
199,臺南市歸仁區歸仁里中山路一段568號（美學館後方停車場）,22.96412176945 ,120.30837606659 ,106/08/01 09:50
200,臺南市永康區國華街78號對面,23.01194252623 ,120.24741574231 ,106/08/02 07:00
201,臺南市永康區六合路71巷7號,23.01089905023 ,120.23073506051 ,106/08/15 08:30
202,臺南市永康區網寮里永興路467號前,23.02213250652 ,120.25063883819 ,106/08/17 15:00
203,臺南市永康區東橋一路26號前,23.01699603082 ,120.23512956371 ,106/08/14 21:00
204,臺南市永康區中山東路366巷17號,23.00724454732 ,120.23766000000 ,106/08/12 07:00
205,臺南市永康區建國里復興路71巷100號對面,22.99314415598 ,120.24719576686 ,106/08/12 06:46
